AddressID,CpID,Type,Addr1,Addr2,Addr3,City,Region,PostalCd,Country,Telephone,Fax,Email,MobilePhone,InvoiceAddr,RemitToAddress,isBillingAddressOnly,BillingEmail
405296,2493,"LOWELL, MD",AAA PLASTICS & PAPER RECYCLING,TBD,,Lowell,MD,,US,,,NULL,NULL,N,0,0,NULL
405297,2081,"SUNBRIGHT, TN",SCOTT PLASTICS INC,234 Dynatex Rd,,Sunbright,TN,37872,US,865-973-3067,,NULL,NULL,N,0,0,NULL
405298,2551,INVOICE,EXXACT EXPRESS,1025 N. Chestnut Rd,,Lakeland,FL,33805,,,,NULL,NULL,Y,0,NULL,NULL
405299,2512,ENNIS TX,CAROLINA RECYCLE For CRC,2501 Brombeck Street,,Ennis,TX,75119,,419-545-0299,,NULL,NULL,N,0,0,NULL
405300,2552,INVOICE,CARGILL,2700 Yetter Ct,,Camp Hill,PA,17011,,717-829-0912,,NULL,NULL,Y,0,NULL,NULL
405301,2553,INVOICE,MICHAEL DAY ENTERPRISES LLC,PO Box 151,9774 Trease Rd,Wadsworth,OH,44281,,(330) 335-5100  ,,NULL,NULL,Y,0,NULL,NULL
405302,2554,INVOICE,WINMATE COMMUNICATION US INC,2640 Mathews Street,,Smyrna,GA,30080,US,(678) 570-7299,,NULL,NULL,Y,0,NULL,NULL
405303,2354,LAKE CITY SC,4TH GENERATION RECYCLING,431 Cedar Street,,Lake City,SC,29560,,954-306-6901,,NULL,NULL,N,0,0,NULL
405304,2555,INVOICE,FASTENAL CO,940 W Wilbeth Rd,,Akron,OH,44314,US,330-861-5439,,NULL,NULL,Y,0,NULL,NULL
405305,2556,INVOICE,LOPEZ & CO METALS LLC,222 Grove Street,,Houston,TX,77020,US,(915) 240-9666,,NULL,NULL,Y,0,NULL,NULL
405306,2556,HOUSTON TX - PICK UP,LOPEZ & CO METALS LLC,3262 E Loop North,,Houston,TX,77029,,915-240-9666,,NULL,NULL,N,0,0,NULL
405307,2557,INVOICE,AMERICAN FIBER SERVICES LLC,2400 Lake Park Drive,Suite 425,Smyrna,GA,30080,,(615) 390- 2686,,NULL,NULL,Y,0,NULL,NULL
405308,2557,LEWISBURG TN,3 J'S RECYCLING,1424 Higgs Rd.,,Lewisburg,TN,37091,,931-215-0981,,NULL,NULL,N,0,0,NULL
405309,2558,INVOICE,INTERNATIONAL PAPER,6400 Poplar Ave,,Memphis,TN,38197,,803 493 9925,,NULL,NULL,Y,0,NULL,NULL
405310,2558,TYSON - WILKESBORO NC,Tyson Foods Inc,704 S Factor St,Dock 45,Wilkesboro,NC,28697,,336-957-7684,,NULL,NULL,N,0,0,NULL
405311,2559,INVOICE,PAUL TRANSPORTATION,10612 Woodhollow Rd,,Mint Hill,NC,28227,,,,NULL,NULL,Y,0,NULL,NULL
405312,2417,WHITESTOWN IN,RYDER SYSTEM INC / ROCKWELL AUTOMATION,4255 S 500 E,,Whitestown,IN,46075,,,,NULL,NULL,N,0,0,NULL
405313,1775,"SALT LAKE CITY, UT",RWCS Salt Lake City,90 North Foxboro Drive,,North Salt Lake,UT,84054-3164,US,801-419-2772,,NULL,NULL,N,0,0,NULL
405314,2560,INVOICE,SOUTHWEST PALLETS,1822 Cherry Ave,,Hillsdale,MO,63121,US,312-896-7271,,NULL,NULL,Y,0,NULL,NULL
405315,2561,INVOICE,SILON US LLC,101 Sierra Drive,,Peachtree City,GA,30269,,,,NULL,NULL,Y,0,NULL,NULL
405316,2563,INVOICE,AV CARGO SOLUTIONS,1901 Aduanales Lane,,Laredo,TX,78041,US,(956) 691-7726,,NULL,NULL,Y,0,NULL,NULL
405317,2105,"HOUSTON, TX",PLUS MATERIALS INC,1325 Hussion St Date,,Houston,TX,77003,US,678-344-5007,,NULL,NULL,N,0,0,NULL
405318,2564,INVOICE,ADVANCED METALS,1201 E 12th St.,,Lamar,MO,64759,US,303-842-9536,,NULL,NULL,Y,0,NULL,NULL
405319,2564,PICK UP ADDRESS,ADVANCED METALS,1701 Maple St,,Lamar,MO,64759,US,303-842-9536,,NULL,NULL,N,0,0,NULL
405320,1938,HAUPPAUGE NY,TXX For MONTELEONE,425 B Oser Ave,,Hauppauge,NY,11788,,,,NULL,NULL,N,0,0,NULL
405321,2565,INVOICE,FENCE FINDERS LLC,1290 Lincoln Ave,,Waukesha,WI,53186,,262-424-6146,,NULL,NULL,Y,0,NULL,NULL
405322,1474,"MEMPHIS, TN",VISH GROUP,4063 Viscount Ave,,Memphis,TN,381189,,,,NULL,NULL,N,0,0,NULL
405323,2566,INVOICE,RIVULIS,7545 Carroll Rd,,San Diego,CA,92121,US,858-621-6479 x147,619-578-2344,NULL,NULL,Y,0,NULL,NULL
405324,2566,"FRESNO, CA",Rivulis Irrigation,2851 E. Florence Ave,,Fresno,CA,93721,US,858-621-6479 x147,,NULL,NULL,N,0,0,NULL
405325,2567,INVOICE,WEXFORD INTERNATIONAL,190 Main Street Suite 102,P.O. Box 715,Gladstone,NJ,7934,US,908-781-7200,,NULL,NULL,Y,0,NULL,NULL
405326,2567,"WHEELING, IL",Nu-Pro Polymers,555 Allendale Dr,,Wheeling,IL,60090,US,908-781-7200,,NULL,NULL,N,0,0,NULL
405327,2354,SHREVEPORT LA,4TH GENERATION RECYCLING,6020 Linwood Ave,,Shreveport,LA,71108,,,,NULL,NULL,N,0,0,NULL
405328,2105,"DONNA, TX",FaXi Co  RGV,1209 Fordyce Ave,,Donna,TX,78537,US,832-289-8594 ,,NULL,NULL,N,0,0,NULL
405329,2568,INVOICE,ATLANTIC TRANSPORT LLC,4325 Wishart Rd,,Virginia Beach,VA,23455,,,,NULL,NULL,Y,0,NULL,NULL
405330,2568,PICK-UP ADDRESS,ATLANTIC TRANSPORT LLC,5729 Bayside Rd,,Virginia Beach,VA,23455,,757-447-8687,,NULL,NULL,N,0,0,NULL
405331,2569,INVOICE,LA POLY INC,PO Box 1128,,Plymouth,IN,46563,,,,NULL,NULL,Y,0,NULL,NULL
405332,2569,PLYMOUTH IN,LA POLY INC,1430 Western Ave,,Plymouth,IN,46563,,574-993-3810,,NULL,NULL,N,0,0,NULL
405333,2570,INVOICE,CLOROX SERVICES COMPANY,Attn: Procure to Pay,"4900 Johnson Drive , A1-120",Pleasanton,CA,94588,,,,NULL,NULL,Y,0,NULL,NULL
405334,2482,"PASADENA, TX",A&R Logistics,4100 Malone Drive,,Pasadena,TX,77507,US,,,NULL,NULL,N,0,0,NULL
405335,(INV),SILON US LLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405336,2571,INVOICE,HAPPE HOMES,2575 N Ankeny Blvd,Suite 211,Ankeny,IA,50023,,,,NULL,NULL,Y,0,NULL,NULL
405337,2571,DES MOINES IA,HAPPE HOMES,4549 Delaware Ave,,Des Moines,IA,50313,,,,NULL,NULL,N,0,0,NULL
405338,2572,INVOICE,JEI INC,560 Eastern Blvd,,Clarksville,IN,47129,,(502) 408-9877,,NULL,NULL,Y,0,NULL,NULL
405339,(INV),JEI CLARKSVILLE WAREHOUSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405340,2557,"PINEY FLATS, TN",AMERICAN FIBER SERVICES LLC,857 Mountain View Dr.,,Piney Flats,TN,37686,US,423-391-1633,,NULL,NULL,N,0,0,NULL
405341,2573,INVOICE,ARGENTUM RECYCLING,3010 E. Industrial Pkwy,,Knoxville,TN,37921,,,,NULL,NULL,Y,0,NULL,NULL
405342,1630,LAKE BLUFF IL,PEAK c/o IRP,3601 N Skokie Hwy,Unit E,Lake Bluff,IL,60044,,,,NULL,NULL,N,0,0,NULL
405343,2574,INVOICE,CROSS INDUSTRIES,P.O.Box 127,,Saumico,WI,54173,,662-664-6302,,NULL,NULL,Y,0,NULL,NULL
405344,2574,IUKA MS,CROSS INDUSTRIES,1509 Paul Edmondson Dr,,Iuka,MS,38852,,(330)421-5025,,NULL,NULL,N,0,0,NULL
405345,2575,INVOICE,UTZ QUALITY FOODS,237 Industrial Drive,,Kings Mountain,NC,28086,,717-693-0615,,NULL,NULL,Y,0,NULL,NULL
405346,2570,ROGERS AR,CLOROX SERVICES COMPANY,1700 N. 13th St,,Rogers,AR,72756,,479-246-6259,,NULL,NULL,N,0,0,NULL
405347,2354,MIAMI FL,NEW ERA RECYCLING For 4G,3671 NW 81st Street,,Miami,FL,33147,,754-241-4483 ,,NULL,NULL,N,0,0,NULL
405348,1902,MEMPHIS TN,ENTERPRIZE CONTAINER CORP,285 W Trigg Avenue,,Memphis,TN,38106,,(931) 982-3041 ,,NULL,NULL,N,0,0,NULL
405349,2354,SOMERSET PA,CVS Somerset For 4G RECYCLING,322 Revco Rd,,Somerset,PA,15501,,754-241-4483 ,,NULL,NULL,N,0,0,NULL
405350,2576,INVOICE,RECYCLING ASSOCIATES,2424 Norwood St SW,,Lenoir,NC,28645,,(828) 346-8651,,NULL,NULL,Y,0,NULL,NULL
405351,2577,INVOICE,TOTAL RECYCLING SOLUTIONS,3153 Steeles Avenue West,,Milton,ON,L9T 2V4,,(416) 951-1130,,NULL,NULL,Y,0,NULL,NULL
405352,2578,INVOICE,GULFSTREAM SERVICES,950 Peninsula Corporate Circle,Suite 3025,Boca Raton,FL,33487,,561-922-5220,,NULL,NULL,Y,0,NULL,NULL
405353,2578,CONOVER NC - AXJO,AXJO For GULFSTREAM SERVICES,221 McLin Creek Road S,,Conover,NC,28613,,828-322-6046,,NULL,NULL,N,0,0,NULL
405354,2579,INVOICE,TMC TRANSPORTATION,PO Box 3567,,Omaha,NE,68103,,,,NULL,NULL,Y,0,NULL,NULL
405355,2580,INVOICE,INNOVATIVE CLAIMS SERVICE,2510 S Brentwood Blvd,Ste 315,St Louis,MO,63144,,314-531-4837,,NULL,NULL,Y,0,NULL,NULL
405356,2580,HOUSTON TX,Azadwinder Singh,7531 Fairview Street ,,Houston,TX,77041,,346-213-8990,,NULL,NULL,N,0,0,NULL
405357,2581,INVOICE,MV HOUSTON CROSS DOCK,7075 Cypress Creek Pkwy,,Houston,TX,77066,,,,NULL,NULL,Y,0,NULL,NULL
405358,2582,INVOICE,TIDWELL ENTERPRISES LLC,8300 Industrial Dr.,,Olive Branch,MS,38654,,713-336-3600,,NULL,NULL,Y,0,NULL,NULL
405359,2583,INVOICE,TYSON FOODS,212 E Elm Street,,Rogers,AR,72756,,479-306-2383,,NULL,NULL,Y,0,NULL,NULL
405360,1577,DAYTON OH,COMPOSITE TECHNOLOGIES For CMS,943 Woodley Rd,,Dayton,OH,45403,,,,NULL,NULL,N,0,0,NULL
405361,2585,INVOICE,NOVA CIRCULAR SOLUTIONS,PO BOX 3070,,Sarnia,ON,N7T 8E3,,,,NULL,NULL,Y,0,NULL,NULL
405362,2587,INVOICE,PRO PALLET LLC,1730 Butter Rd,,Dover,PA,17315,,,,NULL,NULL,Y,0,0,NULL
405363,1199,ZELLWOOD FL,Recycling Services of FL FOR BUTLER,6161 W Jones Avenue,,Zellwood,FL,32798,,(407) 296-6397,,NULL,NULL,N,0,0,NULL
405364,2588,INVOICE,CROSSPOINT POLYMER TECHNOLOGIES LLC,2301 Saint Joseph Ind Park Dr,,Evansville,IN,47720,,,,NULL,NULL,Y,0,NULL,NULL
405365,2571,PRIMARY ADDRESS,KYADTA BUILDING SUPPLIES,2575 N Ankeny Blvd,Suite 211,Ankeny ,IA,50023,,,,NULL,NULL,N,1,0,NULL
405366,1395,HUMBLE TX,FEDERAL INTERNATIONAL,6201 Rankin Road,,Humble,TX,77396,,,,NULL,NULL,N,0,0,NULL
405367,2075,OAKDALE MN,REVOLUTION COMMERCIAL SOLUTIONS (MN),5301 Hadley Avenue North,,Oakdale,MN,55128,,,,NULL,NULL,N,0,0,NULL
405368,2589,INVOICE,BRUCE OAKLEY INC,PO Box 17880,3400 Gribble Street,North Little Rock,AR,72114,,,,NULL,NULL,Y,0,NULL,NULL
405369,2590,INVOICE,A&M RAILROAD,1301 North 4Th Street,,Fort Smith,AR,72901,,,,NULL,NULL,Y,0,NULL,NULL
405370,2591,INVOICE,A&M RAILROAD,1301 N 4th Street,,Fort Smith,AR,72901,,,,NULL,NULL,Y,0,0,NULL
405371,(INV),A & M RAILROAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405372,2570,ROGERS AR - WSP,"WSP, INC",1201 N Dixieland Rd,,Rogers,AR,72756,,,,NULL,NULL,N,0,0,NULL
405373,2592,INVOICE,BONNETTE AUCTION COMPANY,3804 McKeithen Drive,,Alexandria,LA,71303,,,,NULL,NULL,Y,0,NULL,NULL
405374,2592,SAREPTA LA,Integrico Composites,108 Inducto Way,,Sarepta,LA,71071,,,,NULL,NULL,N,0,0,NULL
405375,2578,BROOKLAND AR,MARCK INDUSTRIES For GULFSTREAM,300 Missouri Street,,Brookland,AR,72417,,,,NULL,NULL,N,0,0,NULL
405376,1292,PIEDMONT SC,RESIDUE RECYCLING for CHS Plastics,750 Estes Drive,,Piedmont,SC,29673,,,,NULL,NULL,N,0,0,NULL
405377,2252,WICHITA KS,IP Recycling Center,4300 W. 29th St.,,Wichita,KS,67215,,,,NULL,NULL,N,0,0,NULL
405378,2115,HILLSVILLE VA,New River Polymers For Suncoast,57 Industrial Park drive,,Hillsville,VA,24343,,,,NULL,NULL,N,0,0,NULL
405379,2593,INVOICE,TLC WORLDWIDE LOGISTICS,550 S Industrial Park Rd,,Holly Springs,MS,38635,,,,NULL,NULL,Y,0,NULL,NULL
405380,(INV),TLC WORLDWIDE LOGISTICS HOLLY SPRINGS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405381,2594,INVOICE,BERRY GLOBAL INC,101 Oakley St,,Evansville,IN,47710,,,,NULL,NULL,Y,0,NULL,NULL
405382,2570,WEST MONROE LA,LPCC For CLOROX,503 Downing Pines Road,,West Monroe,LA,71292,,318-387-5490,,NULL,NULL,N,0,0,NULL
405383,2595,INVOICE,JBS,555 S. Stuhr Road,,Grand Island,NE,68801,US,(308) 395-9463,,NULL,NULL,Y,0,NULL,NULL
405384,2521,PRIMARY ADDRESS,ABBOTT,1342 Court St,,Portsmouth,VA,23704,,,,NULL,NULL,N,1,0,NULL
405385,2382,STERLING IL,CIMCO RESOURCES INC,13509 Galt Rd,,Sterling,IL,61081,,,,NULL,NULL,N,0,0,NULL
405386,2582,HERNANDO MS,TIDWELL ENTERPRISES LLC,422 Highway 51 N,,Hernando,MS,38632,,,,NULL,NULL,N,0,0,NULL
405387,2106,OLIVE BRANCH MS - TIDWELL,TIDWELL ENTERPRISES,8300 Industrial Drive,,Olive Branch,MS,38654,,,,NULL,NULL,N,0,0,NULL
405388,2596,INVOICE,SERVICE MATERIALS GROUP LLC,5516 Susan Dr,,Charlotte,NC,28215,,,,NULL,NULL,Y,0,0,NULL
405389,2597,INVOICE,DM PLASTICS INC,691 VZ County Road 1519,,Grand Saline,TX,75140,,,,NULL,NULL,Y,0,NULL,NULL
405390,2590,PRIMARY ADDRESS,ALLIED ENTERPRISES INC,107 North Commercial,,"Springdale,",AR,72764,,,,NULL,NULL,N,1,0,NULL
405391,2114,EL PASO TX,CAROLINA RECYCLING & CONSULTING LLC,5835 Wren Ave.,,El Paso,TX,79924,,,,NULL,NULL,N,0,0,NULL
405392,2114,DALLAS TX,CAROLINA RECYCLING & CONSULTING LLC,1420 Barry Ave,,Dallas,TX,75223,,,,NULL,NULL,N,0,0,NULL
405393,2598,INVOICE,VERITY RECYCLING LLC,237 W Central Ave,,Asheboro,NC,27203,,,,NULL,NULL,Y,0,NULL,NULL
405394,2599,INVOICE,NEW MARCO CONTAINERS,2425 Cragmore Rd,,Winston-Salem,NC,27107,,(336) 784-7413,,NULL,NULL,Y,0,NULL,NULL
405395,2600,INVOICE,DURA-LINE,11400 Parkside Drive,Suite 300,Knoxville,TN,37934,,,,NULL,NULL,Y,0,NULL,NULL
405396,1850,DAVIS CA,RECOLOGY,2727 2nd St,,Davis,CA,95618,,(530) 756-4646,,NULL,NULL,N,0,0,NULL
405397,1292,MYERSTOWN PA,GAF For CHS PLASTICS,401 Weavertown Road,,Myerstown,PA,17067,,,,NULL,NULL,N,0,0,NULL
405398,2046,EAST FISHKILL NY,MOPAR STELLANTIS For OMNISOURCE,32 Patriot Way,,East Fishkill,NY,12533,,,,NULL,NULL,N,0,0,NULL
405399,1775,"MEMPHIS, TN",STERICYCLE - RWCS Memphis (TN10),540 Rivergate Rd,,Memphis,TN,38109,US,901-569-7151,,NULL,NULL,N,0,0,NULL
405400,2601,INVOICE,SERAPHIM PLASTICS LLC,3412 Jackson Ave,Suite 7,Memphis,TN,38122,US,248.875.1106,866.208.5517,NULL,NULL,Y,0,NULL,NULL
405401,1680,GLENVILLE NY,48 FORTY SOLUTIONS,201 A Street,,Glenville,NY,12302,,,,NULL,NULL,N,0,0,NULL
405402,2482,RINCON GA,QUANTIX,1004 Gateway Parkway,Ste 200,Rincon,GA,31326,,912-221-5069,,NULL,NULL,N,0,0,NULL
405403,2482,BAYTOWN TX,A&R PLANTIGISTIXS,8905 East Grand Parkway S,,Baytown,TX,77523,,,,NULL,NULL,N,0,0,NULL
405404,2602,INVOICE,XNM LLC,6016 N Main St SE,,Acworth,GA,30101,,678-600-6820,,NULL,NULL,Y,0,0,NULL
405405,(INV),A&M RAILROAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405406,1672,ASHEBORO NC,BSD PLASTICS INC,730 Brady Ave,,Asheboro,NC,27203,,,,NULL,NULL,N,0,0,NULL
405407,2603,INVOICE,FAIRWAY PACKAGING,354 Old Bay Lane,,Havre de Grace,MD,21078,,443-307-7653,,NULL,NULL,Y,0,NULL,NULL
405408,2603,ABERDEEN MD,FAIRWAY PACKAGING,1100 Woodley Rd,,Aberdeen,MD,21001,,717-740-9030,,NULL,NULL,N,0,0,NULL
405409,2604,INVOICE,CONTINENTAL PAPER GRADING,3819 MOMENTUM PLACE,,"CHICAGO,",IL,60689-5338,US,,,NULL,NULL,Y,0,NULL,NULL
405410,2604,"CREIGHTON, PA",Pitt Penn Recycling,426 Freeport Road,,Creighton,PA,15030,US,724-409-4522,,NULL,NULL,N,0,0,NULL
405411,1202,DART RANDLEMAN NC,DART Container Corp,3219 Wesleyan Road,,Randleman,NC,27317,,,,NULL,NULL,N,0,0,NULL
405412,2605,INVOICE,TOTAL ENVIRONMENTAL,1421 East 15th st,,Fayetteville,AR,72701,US,,,NULL,NULL,Y,0,0,NULL
405413,2606,INVOICE,HAMILTON PLASTICS INC,2641 Riverport Rd,,Chattanooga,TN,37406,,,,NULL,NULL,Y,0,NULL,NULL
405414,2607,INVOICE,GREEN DIVERSION RECYCLING LLC,PO Box 718,,Highwood,IL,60040,,,,NULL,NULL,Y,0,NULL,NULL
405415,2608,INVOICE,EVERGREEN RECYCLERS,240 Novy Street,,Jackson,TN,38301,,731-424-7505,,NULL,NULL,Y,0,NULL,NULL
405416,2609,INVOICE,BR INTERNATIONAL USA LLC,1208 Commercial Blvd N,,Arlington,TX,76001,,,,NULL,NULL,Y,0,0,NULL
405417,(INV),BR INTERNATIONAL USA LLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405418,2600,GAINESVILLE TX,DURA-LINE,2406 I-35 Frontage Rd,,Gainesville,TX,76240,,,,NULL,NULL,N,0,0,NULL
405419,2607,COLUMBUS GA,FEDERAL INTERNATIONAL For Green Diversion,1530 Martin Luther King Jr Blvd,,Columbus,GA,31906,,,,NULL,NULL,N,0,0,NULL
405420,1202,CONYERS GA,Solo Cup Operating Corporation - Conyers - SCOC,1455 Highway 138 NE,,Conyers,GA,30013,,203-299-5083,,NULL,NULL,N,0,0,NULL
405421,1938,"KINGSTON, NY",BSD FOR LOUIS MONTELEONE FIBRES LTD,80 Boices Ln,,Kingston,NY,12401,US,718-378-1313,,NULL,NULL,N,0,0,NULL
405422,2599,PRIMARY ADDRESS,NEW MARCO CONTAINERS,PO Box 431 ,,Kernersville,NC,27285,,,,NULL,NULL,N,1,0,NULL
405423,2610,INVOICE,GREENWOOD PALLET COMPANY,16849 Road Runner Dr,,Bridgeville,DE,19933,,(302) 448-0914,,NULL,NULL,Y,0,NULL,NULL
405424,2610,BALTIMORE MD,GREENWOOD PALLET COMPANY,1927 Benhill Avenue,,Baltimore,MD,21226,,(302) 448-0914,,NULL,NULL,N,0,0,NULL
405425,2610,DOVER DE,GREENWOOD PALLET COMPANY,836 Postles Corner Rd,,Dover,DE,19901,,(302) 448-0914,,NULL,NULL,N,0,0,NULL
405426,2181,PRIMARY ADDRESS,INDEX PACKAGING,PO Box 4900 ,,Lewiston,ME,04243-4900 ,,,,NULL,NULL,N,1,0,NULL
405427,1299,OWOSSO MI - ADS,Advanced Drainage Systems,770 Chestnut Street ,,Owosso,MI,48867,,,,NULL,NULL,N,0,0,NULL
405428,2611,INVOICE,Lifetime,ATTN: ACCOUNTING,PO BOX 160010,CLEARFIELD,UT,84016,,,,NULL,NULL,Y,0,NULL,NULL
405429,2557,"CENTERVILLE, TN",Hickman County Solid Waste,2220 Skyview Dr,,Centerville,TN,37033,US,931-729-2136 ,,NULL,NULL,N,0,0,NULL
405430,2611,MASCOT TN,LIFETIME PRODUCTS,2015 Eastbridge Blvd,,Mascot,TN,37806,,,,NULL,NULL,N,0,0,NULL
405431,2482,CAINHOY SC,AOWR,1031 LeGrand Ave,,Cainhoy,SC,29492,,,,NULL,NULL,N,0,0,NULL
405432,2600,MCALESTER OK,DURA-LINE,10 Steven Taylor Blvd,,McAlester,OK,74501,,,,NULL,NULL,N,0,0,NULL
405433,2465,JOLIET IL,LOOP PAPER RECYCLING INC,509 Rowell Ave,,Joliet,IL,60433,,(312) 705-2700,,NULL,NULL,N,0,0,NULL
405434,2583,SANFORD NC,Tyson Mexican Original,800 E Main Street,,Sanford,NC,27332,,,,NULL,NULL,N,0,0,NULL
405435,2612,INVOICE,COOPER TRUCKLINE INC,PO Box 699,,Holly Springs,MS,38635,,,,NULL,NULL,Y,0,NULL,NULL
405436,1202,PRIMARY ADDRESS,CELLMARK INC,80 Washington Street,,Norwalk,CT,6854,,,,NULL,NULL,N,1,0,NULL
405437,1202,SOCIAL CIRCLE GA,CELLMARK INC,2887 Social Circle Parkway,,Social Circle,GA,30025,,203-299-5083,,NULL,NULL,N,0,0,NULL
405438,1202,LANCASTER PA,Dart Container Corporation of Pennsylvania - Lancaster-DCCPA,110 Pitney Rd,,Lancaster,PA,17602,,203-299-5083,,NULL,NULL,N,0,0,NULL
405439,2614,INVOICE,TRAILER LEASING COMPANY,2733 Pickettville Rd,,Jacksonville,FL,32220,,904.389.6504,,NULL,NULL,Y,0,NULL,NULL
405440,2585,CONNERSVILLE IN,NOVA CHEMICALS,4747 Western Ave,,Connersville,IN,47331,,,,NULL,NULL,N,0,0,NULL
405441,1428,TERRE HAUTE IN,REVOLUTION COMPANY,300 N Fruitridge,,Terre Haute,IN,47803,,(812) 239-8919,,NULL,NULL,N,0,0,NULL
405442,1802,MINNEAPOLIS MN,48 FORTY SOLUTIONS,3200 Como Ave SE,,Minneapolis,MN,55414,,(612) 409-5743,,NULL,NULL,N,0,0,NULL
405443,2615,INVOICE,DIRECT RESINS LLC,3600 E 45th Ave,,Denver,CO,80216,,(540) 493-7810,,NULL,NULL,Y,0,NULL,NULL
405444,2617,INVOICE,CAPITAL RECOVERY SERVICES,117 Littlejohn St,,Spartanburg,SC,29301,,(773) 923-5133,,NULL,NULL,Y,0,NULL,NULL
405445,1202,KINGSPORT TN,Eastman Chemical Company,"KPT, B-593, MPP Facility","1781, Warrick Dr",Kingsport,TN,37660,,203-299-5092,,NULL,NULL,N,0,0,NULL
405446,2618,INVOICE,PHARMACEUTICAL ASSOCIATES,1700 Perimeter Road,,Greenville,SC,29605,,,,NULL,NULL,Y,0,NULL,NULL
405447,2618,"HUNTSVILLE, AL",TRI RX,120 Vintage Dr NE,,Huntsville,AL,35811,,,,NULL,NULL,N,0,0,NULL
405448,2619,INVOICE,GOYA FOODS GREAT LAKES,200 S. Main St,,Angola,NY,14006,,716-549-0076,,NULL,NULL,Y,0,NULL,NULL
405449,2620,INVOICE,SUSTAINABILITY SOLUTIONS LLC,1309 Coffeen Avenue STE 1200,,Sheridan,,82801,,,,NULL,NULL,Y,0,NULL,NULL
405450,1202,CENTERBURG OH,CELLMARK INC,6589 Bennington Chapel Road,,Centerburg,OH,43011,,203-299-5083,,NULL,NULL,N,0,0,NULL
405451,2557,CLANTON AL,Performance Foodservice Alabama,2450 Big M Blvd,,Clanton,AL,35046,,,,NULL,NULL,N,0,0,NULL
405452,2019,ST JOSEPH MO - Clarios,CLARIOS For BIRCH RECYCLING,2330 SW Lower Lake Rd,,St Joseph,MO,64504,,,,NULL,NULL,N,0,0,NULL
405453,1866,SUNBRIGHT TN,Scott Computers for HAMILTON,234 Dynatex Rd.,,Sunbright,TN,37872,,,,NULL,NULL,N,0,0,NULL
405454,1520,PRIMARY ADDRESS,AMERICAN METAL & PAPER RECYCLING INC,PO Box 436,,Kewaskum,WI,53040-0436,,,,NULL,NULL,N,1,0,NULL
405455,2621,INVOICE,LG ENERGY SOLUTION MICHIGAN INC,1 LG Way,,Holland,MI,49423,,616-494-7116,,NULL,NULL,Y,0,NULL,NULL
405456,2621,TORRANCE CA,FNS TORANCE WAREHOUSE,1545 Francisco St.,,Torrance,CA,90501,,616-494-7116,,NULL,NULL,N,0,0,NULL
405457,2115,CHICAGO HEIGHTS IL,AZ PLASTICS For SUNCOAST PLASTICS,1232 McKinley Ave.,,Chicago Heights,IL,60411,,,,NULL,NULL,N,0,0,NULL
405458,1475,BOX ELDER - GARLAND UT,Interwest Paper - Box Elder Recycling Facility,12455 Canal Bank Road,,Garland,UT,84312,,801-266-3610,,NULL,NULL,N,0,0,NULL
405459,1808,LOUISVILLE KY,PSC COMPANY For TELFER INC,745 S. 15th St ,,Louisville,KY,40210,,,,NULL,NULL,N,0,0,NULL
405460,2622,INVOICE,JIFRAM EXTRUSIONS INC,320 Forest Avenue,,Sheboygan Falls,WI,53085,US,(920) 467-2477,,NULL,NULL,Y,0,0,NULL
405461,2398,BELLEFONTAINE OH - ARCH POLYMERS,ARCH POLYMERS - FOR PURECYCLE,300 Progress Way,,Bellefontaine,OH,43311,,,,NULL,NULL,N,0,0,NULL
405462,1377,"WASTE MANAGEMENT - ARBUTUS, MD",WM RECYCLE AMERICA,1404 Benson Court,,Halethorpe,MD,21227,US,716 286 0208,,NULL,NULL,N,0,0,NULL
405463,2623,INVOICE,SHARK LOGISTICS INC,PO BOX 42931,,Bakersfield,CA,93384,,,,NULL,NULL,Y,0,NULL,NULL
405464,2624,INVOICE,WASTE PRO RECYCLING,3544 Rabbits Foot Trail,,Lexington,KY,40503,US,(859) 327-5789,,NULL,NULL,Y,0,NULL,NULL
405465,2625,INVOICE,EVA RECYCLING,16585 White Oak Ave.,,Lowell,IN,46356,,,,NULL,NULL,Y,0,NULL,NULL
405466,2625,CHICAGO IL,EVA RECYCLING,9301 S Genoa Ave,,Chicago,IL,60620,,,,NULL,NULL,N,0,0,NULL
405468,2626,WAREHOUSE,EVA RECYCLING,9301 S Genoa Ave,,Chicago,IL,60620,,,,NULL,NULL,Y,0,0,NULL
405469,(INV),EVA RECYCLING WAREHOUSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
405470,2626,INVOICE,EVA RECYCLING,16585 White Oak Ave.,,Lowell,IN,46356,,,,NULL,NULL,N,1,0,NULL
