partner_id,Type,is_remit,is_invoice_entity,is_facility,Alias,company_id,address,adderess2,city,state,zip,country,Contact,Phone,Email
SUNCOAST PLASTICS,Location,,,,HILLSVILLE VA,New River Polymers For Suncoast,57 Industrial Park drive,,Hillsville,VA,24343,United States,,,
SUNCOAST PLASTICS,Location,,,,"Milwaukee, WI",NATIONAL RECYCLING FOR SUNCOAST PLASTICS,4244 S. 13th Street,,Milwaukee,WI,53221,United States,Mark Lewinski,414-281-2020,
SUNCOAST PLASTICS,Location,,,,ST CHARLES IL,SUNCOAST PLASTICS,3655 Illinois Ave.,,St Charles,IL,60174,United States,Elmer,630-444-1568,
SUNCOAST PLASTICS,Location,,,,TUPELO MS,SUNCOAST PLASTICS,1867 S. Veterans Blvd,,Tupelo,MS,38804,United States,Glenn Rankin,513-312-6680,glenn.suncoastplastics@gmail.com;glenn.suncoastplastics@gmail.com
SUNNKING INC,Remit,,,,INVOICE,SUNNKING INC,4 Owens Rd,,Brockport,NY,14420,United States,Adam Shine,585-637-8365,ashine@sunnking.com; logistics@sunnking.com; aa@scrapmanagement.com
SUNSWEET COMPANY,Remit,,,,INVOICE,SUNSWEET COMPANY,901 N. Walton Ave,,Yuba City,CA,95991,United States,Glen Piper,530-674-5010,gpiper@sunsweet.com; lm@scrapmanagment.com
SUPERIOR PALLETS INC,Remit,,,,INVOICE,SUPERIOR PALLETS INC,3981 Walden Avenue,,Lancaster,NY,14086,United States,Jeff Goettel,716-822-4647,jgoettel@superior-pallets.com; aa@scrapmanagement.com
SUSTAINABILITY SOLUTIONS LLC,Remit,,,,INVOICE,SUSTAINABILITY SOLUTIONS LLC,1309 Coffeen Avenue STE 1200,,Sheridan,,82801,United States,,,
SYNCOT PLASTICS,Inv/Remit,,,,INVOICE,SYNCOT PLASTICS,350 Eastwood Dr,,Belmont,NC,28012,United States,Darren Bing,(704) 967-0010,dbing@syncot.com
SYNOVA,Remit,,,,INVOICE,SYNOVA,525 Maxtown Rd.,,Westerville,OH,43082,United States,Clifford Moran,(614) 300-1081,clifford.moran@synovaoil.com; adam.sharp@synovaoil.com; gregory.frizzell@synovaoil.com; ib@scrapmanagement.com
SYRACUSE WASTE HAULERS,Remit,,,,INVOICE,SYRACUSE WASTE HAULERS,6223 Thompson Rd,,Syracuse,NY,13206,United States,Rocco & Steve,(315) 426- 6771,rocco@syracusehaulers.com; sruge@syracusehaulers.com
TALCO PLASTICS,Inv/Remit,,,,INVOICE,TALCO PLASTICS,1000 W Rincon Street,,Corona,CA,92880,United States,Jack Shedd,951-531-2000,jack@talcoplastics.com; ib@scrapmanagement.com; Omar@talcoplastics.com; Billo@talcoplastics.com; AjitP@talcoplastics.com;
TALCO PLASTICS,Location,,,,LONG BEACH CA,TALCO PLASTICS,3270 East 70th Street,,Long Beach,CA,90805,United States,Gary Gonzalez,562 630 1224,
TAMCO MFG / US PLASTICS,Remit,,,,INVOICE,TAMCO MFG / US PLASTICS,1390 Neubrecht Rd,,Lima,OH,45801,United States,Roberta Thaman,567-242-2005,berta@usplastic.com; ib@scrapmanagement.com
TARACON,Remit,,,,INVOICE,TARACON,6189 170th. Street North,,Hawley,MN,56549,United States,Rachelle Foley,(218) 498-8422,rachelle.foley@taraconprecast.com; ib@scrapmanagement.com
TAYLOR LOGISTICS INC,Remit,,,,INVOICE,TAYLOR LOGISTICS INC,2875 E. Sharon Road,,Cincinnati,OH,45241,United States,Melissa Hollmeyer,513-587-4730,melissa@taylordist.com
TC PACKAGING LLC,Inv/Remit,,,,INVOICE,TC PACKAGING LLC,5855 Angola Road,,Toledo,OH,43615,United States,Fred Sandberg,(419) 283-0707,fred@tcpackaging.net; katie@tcpackaging.net; tylerj@tcpackaging.net; zach.rudnicki@tcpackaging.net; rsandberg@tcpackaging.net; ib@scrapmanagement.com
TELFER INC,Inv/Remit,,,,INVOICE,TELFER INC,219 Wexford Road,,Valparaiso,IN,46385,United States,Dean Hemmersbach,(219) 465- 6010,telferrecycling@gmail.com; sa@scrapmanagement.com
TELFER INC,Location,,,,"HAMMOND, IN",JUPITER ALUMINUM for TELFER INC,1745 165th Street,,Hammond,IN,46320,United States,Dean Hemmersbach,,telferrecycling@gmail.com
TELFER INC,Location,,,,"KNOXVILLE, TN",WESTROCK FOR TELFER,1323 Proctor Street,,Knoxville,TN,37921,United States,,,
TELFER INC,Location,,,,LOUISVILLE KY,PSC COMPANY For TELFER INC,745 S. 15th St,,Louisville,KY,40210,United States,,,
TELFER INC,Location,,,,"MARENGO, IL - Plant 1","Mitsubishi Forklift for Telfer, Inc",Plant 1 Dock 9,240 North Prospect Street,Marengo,IL,60152,United States,Joel Gadawski and Dale Guenthe,(815)-568-4340,
TELFER INC,Location,,,,"MARENGO, IL - Plant 2","Mitsubishi Forklift for Telfer, Inc",Plant 2 Dock TBD,201 North Prospect Street,Marengo,IL,60152,United States,Joel Gadawski and Dale Guenthe,(815)-568-4340,
TELFER INC,Location,,,,"TERRE HAUTE, IN",TAYLOR COURIER SERVICE,3851 1st Parkway,,Terre Haute,IN,47804,United States,,,
TELFER INC,Location,,,,VERDECO - TERRE HAUTE IN,Verdeco Midwest Recycling,10535 James Adams Street,,Terre Haute,IN,47802,United States,,,
TFC RECYCLING,Inv/Remit,,,,INVOICE,TIDEWATER FIBRE CORP,PO Box 890336,,Charlotte,NC,28289,United States,Anna Lissnils,757-543-5766,alissnils@tfcrecycling.com
TFC RECYCLING,Location,,,,"CHESTER, VA",TFC RECYCLING,12206 Old Stage Road,,Chester,VA,23836,United States,Andy Gupton,804-641-3740,alissnils@tfcrecycling.com; agupton@tfcrecycling.com
THE ACTION ENVIRONMENTAL GROUP INC,Remit,,,,INVOICE,THE ACTION ENVIRONMENTAL GROUP INC,300 Frank W Burr Blvd,Suite 39,Teaneck,NJ,7666,United States,Christian Morgan,(866) 270-9900,cmorgan@actioncarting.com; dwilson@actioncarting.com; aa@scrapmanagement.com
THE ACTION ENVIRONMENTAL GROUP INC,Location,,,,"AIRMONT, NY","THE ACTION ENVIRONMENTAL GROUP, INC",25 N Airmont Road,,Airmont,NY,10901,United States,,,
THE ACTION ENVIRONMENTAL GROUP INC,Location,,,,"JERSEY CITY, NJ",THE ACTION ENVIRONMENTAL GROUP INC,375 Route 1 & 9 South,,Jersey City,NJ,7306,United States,Primary,(866) 270-9900,
THE ACTION ENVIRONMENTAL GROUP INC,Location,,,,THE BRONX,"THE ACTION ENVIRONMENTAL GROUP, INC",920 E. 132nd Street,,Bronx,NY,10454,United States,cmorgan,(866) 270-9900,cmorgan@actioncarting.com; dwilson@actioncarting.com; aakopyan@ucsincny.com
THE CARY COMPANY,Remit,,,,INVOICE,THE CARY COMPANY,1195 W Fullerton Ave,,Addison,IL,60101,United States,Michele Zimmerman,412-778-4196,mzimmerman@3riverspkg.com; lm@scrapmanagement.com
THE CARY COMPANY,Location,,,,"PITTSBURGH, PA",3 Rivers Packaging,20  39TH Street,,Pittsburgh,PA,15201,United States,Michele Zimmerman,412-778-3900,mzimmerman@3riverspkg.com
THE CHEFS WAREHOUSE,Remit,,,,INVOICE,THE CHEFS WAREHOUSE,5559 NW 145th St,,Opa Locka,FL,33054,United States,Jordan Suarez,954-258-2170,Jsuarez@chefswarehouse.com; lm@scrapmanagement.com
THE CUMBERLAND GROUP LLC,Inv/Remit,,,,INVOICE,THE CUMBERLAND GROUP LLC,770 Barnesburg Road,,Somerset,KY,42503,United States,Saxon Koger,,Grant@somerset-recycling.com; saxon@somerset-recycling.com; accounting@kytcg.com; rachael@kytcg.com
THE FAIRFAX COMPANIES,Remit,,,,"TUCSON, AZ",THE FAIRFAX COMPANIES,1360 North Kolb Road,,Tucson,AZ,85715,United States,Todd Payne,520-290-8588,Todd@ffxsite.net; ib@scrapmanagement.com
THE FAIRFAX COMPANIES,Location,,,,SPEEDWAY LANDFILL,THE FAIRFAX COMPANIES - SPEEDWAY LANDFILL,7301 E. Speedway Blvd,,Tucson,AZ,85710,United States,,,
THE PALLET EXPRESS,Inv/Remit,,,,INVOICE,THE PALLET EXPRESS,1069 Lyell Ave,,Rochester,NY,14606,United States,Joe Albano,(585) 202- 5798,joealbano54@gmail.com; aa@scrapmanagement.com
THE PALLET EXPRESS,Location,,,,PICK UP LOCATION,THE PALLET EXPRESS,600 west ave,,Rochester,NY,14611,United States,,,
THE PALLET FACTORY,Inv/Remit,,,,INVOICE,THE PALLET FACTORY,PO Box 181055,,Memphis,TN,38181,United States,Nick Roberts,901-795-8300,nickroberts@thepalletfactory.com; aa@scrapmanagement.com
THE PALLET FACTORY,Location,,,,"OLD HICKORY, TN",THE PALLET FACTORY,1200 Bryan Street,,Old Hickory,TN,37138,United States,Nick Roberts,901-795-8300,nickroberts@thepalletfactory.com; aa@scrapmanagement.com
THE PALLET FACTORY,Location,,,,PICK UP LOCATION,THE PALLET FACTORY,3740 Arnold Rd,,Memphis,TN,38118,United States,Nick Roberts,901-795-8300,
THE PENROD COMPANY,Remit,,,,INVOICE,THE PENROD COMPANY,601 Alton Place,,High Point,NC,27263,United States,Derek Blackwell,(336) 861-5928,Derek.Blackwell@thepenrodcompany.com; ib@scrapmanagement.com
THE RECYCLING GROUP,Remit,,,,INVOICE,THE RECYCLING GROUP,1629 US Hwy 70,,Connelly Springs,NC,28612,United States,Rosemarie Williams,(828) 397- 2717,rwilliams@trg.cc; ib@scrapmanagement.com
THE REMM GROUP,Remit,,,,INVOICE,THE REMM GROUP,217 Terrace Hill Street,Unit B10,Brantford,ON,N3R 1G8,CA,Sam Hill,(519) 304-8333,sam@remm.ca; ib@scrapmanagement.com
THE REMM GROUP,Location,,,,"AMSTERDAM, NY",POWER PALLET & RECYCLING,4715 NY-30,,Amsterdamn,NY,12010,United States,,,
THE SHIP GROUP LOGISTICS,Remit,,,,INVOICE,THE SHIP GROUP LOGISTICS,"3126 Milton Road, Suite 222B",,Charlotte,NC,28215,United States,Braylan Herring,910-247-2781,tsglogistics1@gmail.com; Theshipgroup@sudomail.com
THE WORTHINGTON COMPANY,Remit,,,,INVOCIE,THE WORTHINGTON COMPANY,140 South College Avenue,,Indianapolis,IN,46202,United States,Mike Burgoyne,(317) 896-8780,mburgoyne@worthingtoncompany.com; myTWC@worthingtoncompany.com; accounting@worthingtoncompany.com
THERMOPLASTIC TRADING INC,Inv/Remit,,,,INVOICE,THERMOPLASTIC TRADING INC,707 Miamisburg-Centerville Rd.,Box 248,Dayton,OH,45459,United States,Janet Voloshen,(845) 247-0373,Janet@thermoplastictrading.com; sharon@thermoplastictrading.com; Mark@thermoplastictrading.com
THERMOPLASTIC TRADING INC,Location,,,,HOUSTON TX,THERMOPLASTIC TRADING INC,10545 Fisher Rd,,Houston,TX,77041,United States,,,
TIDWELL ENTERPRISES LLC,Inv/Remit,,,,INVOICE,TIDWELL ENTERPRISES LLC,8300 Industrial Dr.,,Olive Branch,MS,38654,United States,David Cope,,DavidCopeTX@Gmail.Com
TIDWELL ENTERPRISES LLC,Location,,,,HERNANDO MS,TIDWELL ENTERPRISES LLC,398 Highway 51 N,,Hernando,MS,38654,United States,,,
TILE SHOP DISTRIBUTION CENTER,Primary,,,,INVOICE,TILE SHOP DISTRIBUTION CENTER,8515 Brown St.,,Ottawa Lake,MI,49267,United States,Angie Dawes,(734) 854-2968,adawes@tileshop.com
TILE SHOP DISTRIBUTION CENTER,Remit,,,,PRIMARY ADDRESS,TILE SHOP DISTRIBUTION CENTER,14000 CARLSON PKWY NORTH,,PLYMOUTH,MN,55441,United States,Herbert Kennedy,419-304-1593,HKennedy@tileshop.com
TIMEWELL DRAINAGE PRODUCTS,Inv/Remit,,,,INVOICE,TIMEWELL DRAINAGE PRODUCTS,196 US 24 1075N Avenue,,Timewell,IL,62375,United States,Jeff and Janet,920-674-3332,jfish@timewellpipe.com; jingram@timewellpipe.com; cschuhmacher@timewellpipe.com; ib@ucsincny.com
TIMEWELL DRAINAGE PRODUCTS,Location,,,,JEFFERSON WI,TIMEWELL DRAINAGE PRODUCTS,201 West Plymouth Street,,Jefferson,WI,53549,United States,,,
TIMI PLASTICS INC,Remit,,,,INVOICE,TIMI PLASTICS INC,4 South River Street,,Towanda,PA,18848,United States,Chris Battaglini,(570) 268-9601,timiplastics@gmail.com
TIPTOP EXPRESS,Remit,,,,INVOICE,TIPTOP EXPRESS,6541 E Washington Blvd,,Commerce,CA,90040,United States,Andre Law,(626) 390-3192,andreeelaw@gmail.com; ib@scrapmanagement.com; info@tiptopexpress.us
TITAN PALLET COMPANY LLC,Remit,,,,INVOICE,TITAN PALLET COMPANY LLC,1725 Airways Blvd.,,Memphis,TN,38114,United States,Dan Monteverde,901.324.6007,dan@titanpallet.com; kyle@titanpallet.com; ib@ucsincny.com
TLC WORLDWIDE LOGISTICS HOLLY SPRINGS,Inv/Remit,,,,INVOICE,TLC WORLDWIDE LOGISTICS,550 S Industrial Park Rd,,Holly Springs,MS,38635,United States,,,
TMC TRANSPORTATION,Remit,,,,INVOICE,TMC TRANSPORTATION,PO Box 3567,,Omaha,NE,68103,United States,Tom Luker,(972) 765-9673,Tom.Luker@tmctrans.com; Mary.Sanchez@tmctrans.com
TOMRA NORTH AMERICA INC,Invoice,,,,INVOICE,TOMRA NORTH AMERICA INC,P.O. Box 22988,,New York,NY,10087-2988,United States,Norma Morton,(585) 742-3790,norma.morton@tomra.com
TOMRA NORTH AMERICA INC,Location,,,,PORTLAND ME,Returnable Services,80 Pine Tree Industrial,,Portland,ME,4102,United States,,,
TOMRA NORTH AMERICA INC,Remit,,,,PRIMARY ADDRESS,TOMRA NORTH AMERICA INC,P.O. Box 22988,,New York,NY,10087-2988,United States,,,
TOMRA NORTH AMERICA INC,Location,,,,SCHENECTADY NY,TOMRA NORTH AMERICA INC,31 Opus Blvd,,Schenectady,NY,12306,United States,,,
TOMRA NORTH AMERICA INC,Location,,,,"SOUTH WINDSOR, CT",STRATEGIC MATERIALS For TOMRA,300 Rye Street,,South Windsor,CT,6074,United States,,,
TOMSON SCRAP METAL,Remit,,,,INVOICE,TOMSON SCRAP METAL,PO Box 102,1100 6th Ave,Brackenridge,PA,15014,United States,John Tomson,(724) 275-7285,johntomson7859@gmail.com; rubust@aol.com
TOMSON SCRAP METAL,Location,,,,PICK UP ADDRESS,TOMSON SCRAP METAL,1100 6th Ave,,Brackenridge,PA,15014,United States,John Tomson,(724) 275-7285,johntomson7859@gmail.com
TOTAL ENVIRONMENTAL,Inv/Remit,,,,INVOICE,TOTAL ENVIRONMENTAL,1421 East 15th st,,Fayetteville,AR,72701,United States,Nick Mount,,nick.mount@totalen.net
TOTAL QUALITY LOGISTICS,Remit,,,,PRIMARY,TOTAL QUALITY LOGISTICS,P.O. Box 634558,,Cincinnati,OH,45263-4558,United States,Christopher Weeks,513.831.3101x.57978,CWeeks@tql.com
TOTAL RECYCLE INC,Remit,,,,INVOICE,TOTAL RECYCLE INC,ATT: ANGIE BRIDI,2650 Audobon Road,Audobon,PA,19403,United States,JP Mascaro,215-783-2886,joseph.mascaro@jpmascaro.com; sophia.mascaro@jpmascaro.com
TOTAL RECYCLE INC,Location,,,,BIRDSBORO,TOTAL RECYCLE INC,1270 Lincoln Road,,Birdsboro,PA,19508,United States,JP Mascaro,215-783-2886,joseph.mascaro@jpmascaro.com
TOTAL RECYCLING & WASTE SOLUTIONS,Remit,,,,INVOICE,TOTAL RECYCLING & WASTE SOLUTIONS,5226 E Hillsborough Avenue,,Tampa,FL,33619,United States,Tim Henderson,,tim@ttlrecycling.com
TOTAL RECYCLING PAPER & PLASTIC,Inv/Remit,,,,INVOICE,TOTAL RECYCLING PAPER & PLASTIC,PO Box 1970,,Lowell,AR,72745,United States,Nick Mount,,nick.mount@totalen.net; aa@scrapmanagement.com; cathy.benton@totalen.net
TOTAL RECYCLING PAPER & PLASTIC,Location,,,,FAYETTEVILLE - Van Asche,TOTAL RECYCLING PAPER & PLASTIC,500 W Van Asche Drive,,Fayetteville,AR,72704,United States,Nick Mount,479-252-5995,nick.mount@totalen.net
TOTAL RECYCLING PAPER & PLASTIC,Location,,,,"FAYETTEVILLE, AR",TOTAL RECYCLING LLC,1421 East 15th st,,Fayetteville,AR,72701,United States,Nick Mount,479-252-5995,nick.mount@totalen.net;nick.mount@totalen.net
TOTAL RECYCLING SOLUTIONS,Remit,,,,INVOICE,TOTAL RECYCLING SOLUTIONS,3153 Steeles Avenue West,,Milton,ON,L9T 2V4,United States,Amara Ahmad,,amara@totalrecyclingsolutions.com; ib@scrapmanagement.com
TOTALL METAL RECYCLING,Remit,,,,PRIMARY,TOTALL METAL RECYCLING,3101 Missouri Ave Gate 1,,Granite City,IL,62040,United States,Matthew Van Doren,(866) 470-5763,matthew.vandoren@wieland.com; sa@scrapmanagement.com;matthew.vandoren@wieland.com; sa@scrapmanagement.com
TOWN OF BLACKSTONE,Remit,,,,INVOICE,TOWN OF BLACKSTONE,15 St. Paul St.,,Blackstone,MA,1504,United States,Colleen Strapponi,508.876.5130,cstrapponi@townofblackstone.org; rp@scrapmanagement.com
TOWN OF DERRY TRANSFER STATION,Inv/Remit,,,,INVOICE,TOWN OF DERRY TRANSFER STATION,14 Manning Street,,Derry,NH,3038,United States,Randy Borelli; Joanne,(603) 432-4650,lisagazzara@derrynh.org; joannevaldinocci@derrynh.org
TOWN OF DERRY TRANSFER STATION,Location,,,,PICK UP LOCATION,TOWN OF DERRY TRANSFER STATION,53 Transfer lane,,Derry,NH,3038,United States,Randy Borelli,(603) 432-4650,randyllborelli@derrynh.org; rp@scrapmanagement.com
TOWN OF WELLESLEY RDF,Remit,,,,INVOICE,TOWN OF WELLESLEY RDF,169 Great Plain Ave,,Wellesley,MA,2482,United States,Mary Reynolds & Many Rodrigues,781-235-7600 xt3340,mreynolds@wellesleyma.gov; mrodrigues@wellesleyma.gov; rpereira@ucsincny.com
TOWN RECYCLING,Remit,,,,INVOICE,TOWN RECYCLING,4220 Broadway SE,,Albuquerque,NM,87105,United States,Martha Lara,(505) 452-9277,martha@townrecyclingusa.com; ib@scrapmanagement.com
TOYOTETSU AMERICA INC,Remit,,,,INVOICE,TOYOTETSU AMERICA INC,100 Pin Oak Drive,,Somerset,KY,42503,United States,Saxon Koger,606-305-1697,saxon@somerset-recycling.com; ab@scrapmanagement.com
TOYOTETSU AMERICA INC,Location,,,,SOMERSET KY - Tommy Rd,TOYOTETSU AMERICA INC,73 Tommy Road,,Somerset,KY,42503,United States,Saxon Koger,606-305-1697,saxon@somerset-recycling.com
TRAILER LEASING COMPANY,Remit,,,,INVOICE,TRAILER LEASING COMPANY,2733 Pickettville Rd,,Jacksonville,FL,32220,United States,Ed Hutchison,904.389.6504,Ed@Trailerleasingcompany.com
TRANPAK INC,Inv/Remit,,,,INVOICE,TRANPAK INC,2860 S East Ave,,Fresno,CA,93725,United States,Brian Moss,(800) 827-2474,bmoss@tranpak.com; ib@scrapmanagement.com
TRANS DYNAMICS INC,Remit,,,,INVOICE,TRANS DYNAMICS INC,PO Box 57908,,Salt Lake City,UT,84157,United States,Glen Metros,(800) 827-8527,il-ops@transdynamics.com
TRANS DYNAMICS INC,Location,,,,CHICAGO,TRANS DYNAMICS INC,1830 North Milwaukee,Suite 1B,Chicago,IL,60647,United States,Glen Metros,(800) 827-8527,il-ops@transdynamics.com
TRANSEND LOGISTICS,Remit,,,,INVOICE,TRANSEND LOGISTICS,PO BOX 6232,,CAROL STREAM,IL,60197,United States,Elizabeth Orihuela,312-549-4470 xt 313,eorihuela@transendlogistics.com
TRANSFER SYSTEMS & WAREHOUSING,Primary,,,,INVOICE,TRANSFER SYSTEMS & WAREHOUSING,2002 W County Rd 0 North South,,"Frankfort,",IN,46041-1102,United States,Troy Werner,(765) 654-5070,werner@accs.net; ab@scrapmanagement.com
TRANSFER SYSTEMS & WAREHOUSING,Location,,,,"NEW PICK UP  - FRANKFORT, IN",TRANSFER SYSTEM & WAREHOUSING (INDIANA),1011 McKinley Ave,,Frankfort,IN,46041,United States,Primary,(765) 654-5070,transfersystems1@gmail.com; werner@accs.net
TRANSFER SYSTEMS & WAREHOUSING,Remit,,,,PRIMARY ADDRESS,TRANSFER SYSTEMS & WAREHOUSING,P.O. Box 668,,Frankfort,IN,46041,United States,,,
TRANSFIX,Primary,,,,INVOICE,TRANSFIX,498 7th Avenue,19th Floor,New York,NY,10018,United States,Jake Greenlee,770-322-4766,jakegreenlee@transfix.io; belindakwok@transfix.io
TRANSFIX,Remit,,,,PRIMARY ADDRESS,TRANSFIX,PO BOX 392240,,Pittsburgh,PA,15251,United States,,,
TRANSMAR DISTRIBUTION SERVICES LTD,Remit,,,,PRIMARY,TRANSMAR DISTRIBUTION SERVICES LTD,PO Box 15644,8525 Market Street Rd,Houston,TX,77220,United States,tim,(713) 675-0790,tim@transmardistribution.com;tim@transmardistribution.com
TRANSNATIONAL LOGISTICS CORP,Remit,,,,PRIMARY,TRANSNATIONAL LOGISTICS CORP,PO Box 221,,Jericho,NY,11753,United States,A/R Atlanta Offic:631-232-3900,(973) 522-1998,transnationallogistics@yahoo.com;transnationallogistics@yahoo.com
TRANSPORTATION RESOURCES,Remit,,,,PRIMARY,TRANSPORTATION RESOURCES,27-31 Kelly Drive,,Buffalo,NY,14227,United States,Zachary T. Dziadaszek,716.674.5622,dave@transportationresource.com; zach@transportationresource.com;dave@transportationresource.com; zach@transportationresource.com
TRANSTECH INC,Remit,,,,INVOICE,TRANSTECH INC,1126 Gateway Loop,Suite 140,Springfield,OR,97477,United States,Mason Lavallet,800-971-3805,mason@transtechbroker.com
TRANZSTAR,Remit,,,,INVOICE,TRANZSTAR,Po Box 1747,1406 W Winona Ave,Warsaw,IN,46580,United States,Julie McKay,574-269-2737 x224,jmckay@tranzstar.com
TREX COMPANY,Invoice,,,,INVOICE,TREX COMPANY,160 Exeter Drive,,Winchester,VA,22603-8605,United States,Trex,1-800-289-8739,polypo@trex.com;snorman@trex.com;jallen@trex.com
TREX COMPANY,Location,,,,FERNLEY NV,TREX COMPANY,2375 E. Newlands,,Fernley,NV,89408,United States,Trex Fernley,800-289-8739,FPTpoly@trex.com;jallen@trex.com
TREX COMPANY,Location,,,,WINCHESTER VA,WINCHESTER POLY RECEIVING CENTER,351 APPLE VALLEY ROAD,,WINCHESTER,VA,22602,United States,Trex Winchester,800-289-8739,WPTPOLY@trex.com
TRI-CITY WASTE PAPER,Remit,,,,PRIMARY,TRI-CITY WASTE PAPER,PO BOX 3335.,,ASHEVILLE,NC,28802,United States,Donna Archer,(423) 246-7801,trey24s@hotmail.com; annette@ashewp.com; mackenzie@ashewp.com; donnajarcher@yahoo.com;trey24s@hotmail.com; annette@ashewp.com; mackenzie@ashewp.com; donnajarcher@yahoo.com
TRI-CITY WASTE PAPER,Location,,,,TRI-CITY WASTE PAPER,TRI-CITY WASTE PAPER,1501 Riverport Road,,Kingsport,TN,37660,United States,Jennifer Valdez,(423) 246-7801,tcwp@tricitywastepaper.com
TRIDENT POLYMERS,Remit,,,,INVOICE,TRIDENT POLYMERS,14700 28th Avenue North #35,,Plymouth,MN,55447,United States,Terry Nichols,(612) 578-6739,terry@tridentpolymers.com; jb@scrapmanagement.com
TRIDENT POLYMERS,Location,,,,TRIDENT POLYMERS - ELK RIVER,TRIDENT POLYMERS,12698 Industrial Blvd Suite D,,Elk River,MN,55330,United States,,,
TRIGON PLASTICS LLC,Invoice,,,,INVOICE,Trigon Plastics LLC,172 Orlan Road,,New Holland,PA,17557,United States,Curt Kolp,(717) 419-9930,Curt.Kolp@Keter.com; rp@scrapmanagement.com
TRIGON PLASTICS LLC,Location,,,,DELIVERY ADDRESS,TRIGON PLASTICS LLC,12 South Fort Zellers Road,,Newmanstown,PA,17073,United States,Curt Kolp,(717) 419-9930,Curt.Kolp@keter.com
TRIM-TEX INC,Inv/Remit,,,,INVOICE,TRIM-TEX INC,3700 W Pratt Ave,,Lincolnwood,IL,60712,United States,George Sobota,847-679-3000,georges@trim-tex.com; Adamj@trim-tex.com; ib@ucsincny.com
TRINITY LOGISTICS,Remit,,,,PRIMARY,TRINITY LOGISTICS,PO Box 62702,,Baltimore,MD,21264-2702,United States,"Jeremy Odom, Jared Lineweaver",302-262-0635,jeremy.odom@trinitylogistics.com; jared.lineweaver@trinitylogistics.com;jeremy.odom@trinitylogistics.com; jared.lineweaver@trinitylogistics.com
TRI-POWER RECYCLING LLC,Inv/Remit,,,,INVOICE,TRI-POWER RECYCLING LLC,1240 Anderson Street,,Elkhart,IN,46514,United States,Cindy Fifer,574-320-1319,cindylfifer@gmail.com; sa@scrapmanagement.com
TRIVALENCE,Invoice,,,,INVOICE,TRIVALENCE,3290 Claremont Avenue,,Evansville,IN,47712,United States,Sales,800-209-2517,sales@trivalencetech.com
TRUCK STOP 40 LLC,Remit,,,,INVOICE,TRUCK STOP 40 LLC,11558 N 1900 Rd,,Sayre,OK,73662,United States,Mickey Watson,1-580-403-0015,mickey.w@truckstop40llc.com
TRUCKER TBD,Remit,,,,INVOICE,TRUCKER TBD,,,,,,United States,Igor Beylin,,ib@ucsincny.com
TRUE NORTH SEAFOOD,Remit,,,,INVOICE,TRUE NORTH SEAFOOD,PO Box 991,,Calais,ME,4619,United States,Luigi Belfiore,(734) 223-5602,luigifish@gmail.com; ib@scrapmanagement.com
TRUE NORTH SEAFOOD,Location,,,,NEW BEDFORD MA,TRUE NORTH SEAFOOD,1 Wamsutta St,,New Bedford,MA,2740,United States,Luigi Belfiore,(734) 223-5602,luigifish@gmail.com; ib@scrapmanagement.com;luigifish@gmail.com; ib@scrapmanagement.com
TRUE PLASTICS RECYCLING LLC,Inv/Remit,,,,INVOICE,TRUE PLASTICS RECYCLING LLC,2908 COMMODORE DR,,CARROLLTON,TX,75007,United States,Mike Largent,512-748-6604,mike@trueplastic.com; ab@scrapmanagement.com; katie@trueplastic.com; jennifer@trueplastic.com
TUCKAHOE NURSERIES INC,Remit,,,,PRIMARY,TUCKAHOE NURSERIES INC,395 Head Of The River Rd,,Woodbine,NJ,8270,United States,16098610383,(609) 861-0533,16098610383@maxemailsend.com;16098610383@maxemailsend.com
TUCKAHOE NURSERIES INC,Location,,,,"TUCKAHOE NURSERIES, INC","TUCKAHOE NURSERIES, INC",148 Jefferson Rd.,,Elmar,NJ,8318,United States,16098610383,(609)861-0533,16098610383@maxemailsend.com
TWIN CITY PALLET INC,Inv/Remit,,,,INVOICE,TWIN CITY PALLET INC,12181 Margo Ave South,,Hastings,MN,55033,United States,Brian Laumeyer,(651) 450-1952,brianL@twincitypallet.com; sa@scrapmanagement.com
TWIN CITY PALLET INC,Location,,,,PRIMARY ADDRESS,"TWIN CITY PALLET, INC.",139 Grand Ave E,,South Saint Paul,MN,55075,United States,Brian Laumeyer,(651) 450-1952,brianL@twincitypallet.com
TYSON FOODS,Remit,,,,INVOICE,TYSON FOODS,212 E Elm Street,,Rogers,AR,72756,United States,Bobby Holman,479-306-2383,bobby.holman@TYSON.COM; ib@scrapmanagement.com
TYSON FOODS,Location,,,,SANFORD NC,Tyson Mexican Original,800 E Main Street,,Sanford,NC,27332,United States,Steve Kendrick,,Steven.Kendrick@tyson.com; William.Ellis2@tyson.com; Christopher.Gallicchio@tyson.com; ib@scrapmanagement.com
U POLYMERS,Inv/Remit,,,,INVOICE,U POLYMERS,1351 E Riverview Drive,,San Bernardino,CA,92408,United States,Bill Savage,909-693-1453,upolymer2018@gmail.com; emingda@gmail.com; ib@scrapmanagement.com
UBER FREIGHT,Remit,,,,INVOICE,UBER FREIGHT,PO Box 74007178,,"Chicago,",IL,60674-74007178,United States,Christopher Moore,628-203-8567,shipper-support@uber.com
UCS,Inv/Remit,,,,INVOICE,UCS,10612-D Providence Rd,#750,Charlotte,NC,28277,United States,Igor Beylin;,(704) 690-9668,ib@ucsincny.com; ab@ucsincny.com
