CpID,CompanyNm,Role,ActiveStatus,MasterAccountID,OurCustNo,Terms,TermsCode,APEMail,PaymentDays,CurrCode,OnHold,CreditLimit,CustSvcRep,IndustryNm,WebSite,CpLastEdit
2088,PLASTIC REGRINDERS INC,V,A,NULL,,(None),Net 15,NULL,0,USD, ,-1,NULL,,,
2089,ALLSTAR RECYCLING PARTNERS LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2090,ALLY LOGISTICS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2091,MACON COUNTY SOLID WASTE - TW,S,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2092,MITSUBISHI LOGISNEXT AMERICAS,A,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2093,KEYSTONE PALLET AND RECYCLING LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2094,PALLET EXPRESS INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2095,DOWNEY & SONS PALLET CO,S,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2097,FOUNTAIN VALLEY ENTERPRISE INC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2098,INTERNATIONAL TRANSLOAD LOGISTICS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2099,SYRACUSE WASTE HAULERS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2100,STORELLI RECYCLING,S,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2101,NORTHERN TRANSITIONS,A,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2102,OCTAL,S,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2103,B3 LOGISTIX,D,A,NULL,,(None),Net 30,NULL,0,USD, ,-1,NULL,,,
2104,GREENLAND PLASTIC RECYCLING,X,A,NULL,,(None),50% Prepayment,NULL,0,USD, ,-1,NULL,,,
2105,PLUS MATERIALS INC,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,-1,NULL,,,
2106,JEI INC,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,-1,NULL,,,
2107,MERCURY POLYMERS LLC,X,A,NULL,,50% Prepay/50% Against Docs,50% Prepayment,NULL,0,USD, ,0,NULL,,,
2108,MILLWOOD INC,S,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,https://www.millwoodinc.com/,
2110,BDL SUPPLY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2111,NEED PO,S,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2113,VALE SALVAGE & RECYCLING,V,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2114,CAROLINA RECYCLING & CONSULTING LLC,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,10000,NULL,,,
2115,SUNCOAST PLASTICS,P,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2116,SKAGIT RIVER STEEL & RECYCLING INC,S,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2117,RECYCLE CORP,X,A,NULL,,Prepayment,,NULL,0,USD, ,0,NULL,,,
2118,TREX COMPANY,C,A,NULL,,Net 30,Net 30,NULL,0,USD, ,20000,NULL,,,
2119,BLACKROCK PLASTICS LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2121,COYOTE LOGISTICS,D,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2122,TRANSFIX,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2124,QUEST TRANSPORTATION,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2125,PLASGAD USA LLC,S,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2126,GRAY ROCK LLC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,www.GrayRockTransport.com,
2127,CONSTANT RECYCLING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2128,CWD FLATBED TRUCKING INC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2129,3L Distribution,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2130,TOTAL RECYCLING PAPER & PLASTIC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2131,NEW INDY RECYCLING LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2132,EARTH RESOURCES RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2133,M & W LOGISTICS GROUP INC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2134,PRO PALLET SOUTH,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2135,PERFORMANCE PALLET CORP,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2136,GATEWAY RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2137,CT POLYMERS,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2138,ADVANCE DRUM SERVICE INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2139,MAZZA RECYCLING SERVICES LTD,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2140,VALLEYWOOD INDUSTRIES INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2141,CIRCLE PACKAGING CO,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2142,UPSTREAM RECYCLING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2143,SARE PLASTICS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2144,ALUF PLASTICS,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2145,GUERO PALLETS INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2146,FORT STEWART ARMY BASE,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2147,NAZARETH PALLET COMPANY,V,A,NULL,,(None),Net 10,NULL,0,USD, ,0,NULL,,,
2148,LIGHTING RESOURCES INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2149,TIMI PLASTICS INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2151,POLYREPS INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2152,TOTAL RECYCLING & WASTE SOLUTIONS,V,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,www.ttlrecycling.com,
2154,TRUCKER TBD,D,A,NULL,,Net 30,COD,NULL,0,USD, ,0,NULL,,,
2155,TRUE PLASTICS RECYCLING LLC,X,A,NULL,,Net 30,,NULL,0,USD, ,0,NULL,,,
2157,RECYCLING RECOVERY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2158,AZEK CO,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2160,NAPIER PALLET INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2161,SESSIONS PEANUTS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2163,MARCK INDUSTRIES - ROGERS,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2164,MACON COUNTY SOLID WASTE - TN,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2165,MARCK INDUSTRIES - BROOKLAND,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2166,GREEN RHINO RECYCLING,X,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2168,APS RECYCLE INC,V,A,NULL,,(None),Net 10,NULL,0,USD, ,0,NULL,,,
2169,RECYCLING ASSOCIATES INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2170,GOODWILL EASTERSEALS OF THE GULF COAST,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2171,GOLDEN BEAR RECYCLING LLC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2172,PARALLEL PRODUCTS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2173,FLOBOTICS LLC,C,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2175,USER FRIENDLY RECYCLING LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2176,VERDECO RECYCLING INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2177,ICTV,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2179,LNT PALLET COMPANY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2180,SOUTHERN CONN PALLET CO,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2181,INDEX PACKAGING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2182,TOWN OF DERRY TRANSFER STATION,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2184,EAST CENTRAL RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2185,ANSUYA POLYMERS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2186,WASTE COMMISSION OF SCOTT COUNTY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2187,MARCK INDUSTRIES INC (LA),V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2188,DONLEY PALLET,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2189,W & W MATERIALS SUPPLY INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2190,REGENEX,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2191,NEXUS FUELS LLC,A,A,NULL,,Net 30,,NULL,0,USD, ,0,NULL,,,
2192,CUTTING EDGE GRINDING INC,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2193,BROTHERS RECYCLING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2194,GREENWAY PRODUCTS AND SERVICES,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2195,INTEGRITY EXPRESS LOGISTICS LLC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2197,INTEGRITY FIBER SUPPLY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2198,ALL BUSINESS & COMMERCIAL RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2199,EDS PALLET WORLD,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2200,VERTICE INDUSTRIES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2201,HESS WOOD RECYCLING INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2202,SUCHY METAL & RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2204,CCR IND LLC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2205,INTEGRITY RECYCLING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2206,LAKESTATE INDUSTRIES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2207,BAY POLYMER,A,A,NULL,,Net 30,COD,NULL,0,USD, ,0,NULL,,,
2209,ROTO POLYMERS,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2210,IMACC CORP,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2211,LASTIQUE INTERNATIONAL CORPORATION,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2212,HT HACKNEY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2213,UNIVERSAL SCRAP METALS INC,V,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2215,MAUSER PACKAGING - BRIGHTON,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2216,YORKSHIRE RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,www.yorkshirerecycling.com,
2217,SOUTH BAY RECYCLING LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,www.SBRecycling.net,
2218,ETERNITY SOLUTIONS LLC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2219,AMERICAN RECYCLING SERVICES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2220,NORTECH WASTE LLC,V,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2221,SILVER PHOENIX LLC,V,A,NULL,,(None),Wire Against Docs,NULL,0,USD, ,0,NULL,,,
2223,GREAT LAKES TRANSPORT SOLUTIONS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2224,FORTUNE SKY RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2225,HAY CREEK PALLET,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2226,CALIFORNIA WASTE SERVICES LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2227,BYRD TRADING LLC,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2228,PENN PALLET INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2229,INGRAM EXPRESS SERVICES,X,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2230,STARPLAST USA,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2231,GRANVILLE PALLET COMPANY INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2232,AMP ROBOTICS CORP,A,A,NULL,,(None),Net 30,NULL,0,USD, ,100000,NULL,,,
2233,GUNNISON RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2235,KANAWHA COUNTY SOLID WASTE AUTHORITY,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2236,UNIVERSAL PLASTICS PURCHASING,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2240,GEORGIA PACIFIC RECYCLING,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2241,MAUSER PACKAGING - LOUISVILLE,V,A,NULL,,Net 30,,NULL,0,USD, ,0,NULL,,,
2242,PREMIER METAL & RECYCLING INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2244,PACIFIC PALLET EXCHANGE INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2245,ALLEGHENY RECYCLED PRODUCTS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2246,KENMORE CONSTRUCTION CO,S,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2247,OVERDEVEST NURSERY LP,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2248,48 FORTY SOLUTIONS - LM,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2249,ATHENS SERVICES,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,www.athensservices.com,
2250,INTERSTATE WASTE SERVICES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2251,PALLET CONSULTANTS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2252,MIDWEST PRODUCT RECOVERY,A,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2253,HAULIN AND SUCH,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2254,SONCO WASTE SOLUTIONS LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2255,INSOURCE MATERIALS,X,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2256,NAPA RECYCLING AND WASTE SVS,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2257,29 LOGISTICS LLC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2258,GREEN EVOLUTION RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2259,ST LUCIE COUNTY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2260,TOMRA NORTH AMERICA INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2261,COUNTY SANITATION DISTRICTS OF LA COUNTY,V,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2262,PALLET SERVICES LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2263,BO'S PALLETS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2264,ALLIED PALLET CO,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2265,WINTERS BROS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2266,THE CARY COMPANY,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2267,CAVALRY TRUCKING LLC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2268,FREIGHTPROS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2269,NORTHLAND FARMS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2270,TRANZSTAR,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2271,BROAD RIVER ASSETS,S,A,NULL,,COD,COD,NULL,0,USD, ,0,NULL,,,
2272,CAROLINA BLUEBERRY GROUP,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2274,HEATH INDUSTRIAL,V,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2275,USHIP,D,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2276,SUN FIBER LLC,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2277,GRIFFIN FARM MACHINE COMPANY,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2278,WALKER RECYCLING INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2279,PITT PENN RECYCLING CO LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2280,EDCO DISPOSAL,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2281,SANCO SERVICES,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2282,M DAVIS GROUP,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2283,FORT PAYNE RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2284,JFC INTERNATIONAL ,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2285,PIONEER RECYCLING SERVICES LLC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2286,GOODWILL GULF COAST INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2287,HAMTRAMCK RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2288,SYNCOT PLASTICS,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2290,MYRON BOWLING AUCTIONEERS INC,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2291,HIGH POINT PLASTICS,C,A,NULL,,Prepayment,,NULL,0,USD, ,0,NULL,,,
2292,CENTURION CONTAINER LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2293,A&J ENTERPRISES,D,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2295,ACHEM INDUSTRY AMERICA INC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2296,MITCHELL CONTAINER SERVICES INC,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2297,COSCO CONTAINER LINES,D,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2299,HAPAG - LLOYD,D,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2300,MING'S RECYCLING,X,A,NULL,,Net 15,Net 15,NULL,0,USD, ,0,NULL,,,
2301,METRO WASTE AUTHORITY,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2302,FOUR WAY PALLET,V,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2303,A&S METALS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2304,MOTION CITY TRANSPORTATION ,D,A,NULL,,Net 14,Net 14,NULL,0,USD, ,0,NULL,,,
2305,HD PALLET COMPANY LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2306,SELECT PALLETS OF EDISON,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2307,CAPITAL PAPER RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2308,M&J FARMS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2309,PLACON CORP,X,A,NULL,,(None),Net 60,NULL,0,USD, ,0,NULL,,,
2310,NEW ENGLAND RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2311,GREENE COUNTY PALLETS INC,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2312,PLASTICS PLUS,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2313,501K RECYCLING LLC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2314,ADVANTAGE PALLETS,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2315,MCGARD INNOVATIVE SECURITY PRODUCTS,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2316,PLASTIC SCRAP SOLUTIONS,X,A,NULL,,Prepayment,,NULL,0,USD, ,0,NULL,,,
2317,CAGLIA ENVIRONMENTAL LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2320,UNITED STEEL AND AGGREGATE INC,D,A,NULL,,(None),Wire Against Docs,NULL,0,USD, ,0,NULL,,,
2321,UNITED STATES PLASTIC CORPORATION,D,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2322,KELDORAN UNLIMITED,D,A,NULL,,(None),Wire Against Docs,NULL,0,USD, ,0,NULL,,,
2323,DOCK 2 DOCK LLC,D,A,NULL,,(None),Wire On Documents,NULL,0,USD, ,0,NULL,,,
2324,LOVE PALLET,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2325,EPES LOGISTICS SERVICES INC,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2326,THERMOPLASTIC TRADING INC,A,A,NULL,,Net 30,Wire Against Docs,NULL,0,USD, ,0,NULL,,,
2327,FLORIDA PLASTIC RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2328,FALCON PAPERS,A,A,NULL,,Wire Transfer,Net 30,NULL,0,USD, ,0,NULL,,,
2329,CW CARRIERS USA,A,A,NULL,,Prepayment,Prepayment,NULL,0,USD, ,0,NULL,,,
2330,CERTIFIED ENTERPRISES,A,A,NULL,,COD,Net 15,NULL,0,USD, ,0,NULL,,,
2331,GREENVIEW WASHINGTON WAREHOUSE,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2332,GEORGETOWN PAPER STOCK,A,A,NULL,,(None),Net 15,NULL,0,USD, ,0,NULL,,,
2333,CUSTOM POLYMERS INC,X,A,NULL,,Net 15,Net 15,NULL,0,USD, ,0,NULL,,,
2334,360RESINS LLC,A,A,NULL,,Net 10,Net 10,NULL,0,USD, ,0,NULL,,,
2335,CONTINENTAL INDUSTRIES GROUP INC,X,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2336,FLEX TECH HOSE & TUBING LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2337,BIRDSONG PEANUTS - GA,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2338,COMPLETE RESOURCE MANAGEMENT,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2339,RECYCLING & WASTE REDUCTION,D,A,NULL,,(None),Prepayment,NULL,0,USD, ,0,NULL,,,
2340,NORMAN TEXTILE SALES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2341,FULL CIRCLE TECHNOLOGIES LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2342,APJ RECYCLING,P,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2344,REMM GROUP,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2345,PIKE PLASTICS RECYCLING LLC,X,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2346,ARMSTRONG RECYCLING CENTER,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2347,NORTHCOAST RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2348,ECOLOGY RECYCLING & CONSULTING INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2349,"SUMMIT POLYMERS,LLC",V,A,NULL,,(None),50% Prepayment,NULL,0,USD, ,0,NULL,,,
2350,GM PALLETS LLC,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2351,CITY OF LAURINBURG,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2352,DIXIE PLASTICS INC.,X,A,NULL,,(None),,NULL,0,USD, ,0,NULL,,,
2353,NORTH PLUS LOGISTICS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2354,4TH GENERATION RECYCLING,P,A,NULL,,Net 30,Net 30,NULL,0,USD, ,0,NULL,,,
2355,JACKSON COUNTY DEVELOPMENTAL CENTER,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2356,S&B PALLET CO,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2357,GENERAL PALLET INDUSTRIES,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2358,BLUE MARBLE RECYCLING LLC,V,A,NULL,,(None),COD,NULL,0,USD, ,0,NULL,,,
2359,LEXINGTON MUNICIPAL RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2360,CUMBERLAND COUNTY RECYCLING CENTER,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2361,CEDAR RIDGE MINISTRIES RECYCLING,V,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2363,TOYOTETSU AMERICA INC,A,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2364,GRAVITY CONCEPTS LIMITED ,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2365,CL FREIGHTS,D,A,NULL,,(None),Net 30,NULL,0,USD, ,0,NULL,,,
2367,KAMPS TWIN LLC,V,A,NULL,,Net 30,,NULL,0,USD, ,0,NULL,,,
